,vender,url,product,description,image,price,in_stock,kit,quantity
29,Dangkeebs,https://dangkeebs.com/collections/switches/products/wuque-studio-aurora-pink,Wuque Studio Aurora - Pink,"Wuque Studio Aurora Switches were originally made to complement the Ikki68 Aurora R2. The Fog/Pink/Blue variants feature the classic combination of polycarbonate top housing, nylon bottom housing, and POM stem. The Clear variant features the same top housing and stem, but an UHMWPE bottom housing.    Switches are sold ",http://cdn.shopify.com/s/files/1/0064/2560/8282/products/AuroraPinkSwitchCover_1200x1200.jpg?v=1666165462,$5.00,Add to cart,Default Title," Wuque Studio Aurora Switches were originally made to complement the Ikki68 Aurora R2. The Fog/Pink/Blue variants feature the classic combination of polycarbonate top housing, nylon bottom housing, and POM stem. The Clear variant features the same top housing and stem, but an UHMWPE bottom housing.    Switches are sold in packs of 10.  Quantity 1 = 10 switches.Specifications:  Linear
Top Housing: Polycarbonate
Bottom Housing: Nylon
Stem: POM
Actuation: 1.90 ± 0.5mm
Total Travel: 3.8mm
Actuation Force: 53 ± 5g

Bottom-out Force: 63.5g
5 pin (PCB Mount)

UNLUBED from factory    Sound Tests:       "
30,Dangkeebs,https://dangkeebs.com/collections/switches/products/gateron-red,Gateron Red,"Gateron Reds are excellent linear switches. They feature all of the community acclaimed properties of Gateron Yellows with a slightly lighter spring weight. A little lube, and some films will make these perfect for any build.  Switches are sold in packs of 10. Quantity 1 = 10 switches.  Specifications: Linear 4.0mm tra",http://cdn.shopify.com/s/files/1/0064/2560/8282/products/IMG_8252_1200x1200.jpg?v=1602996019,$2.40,Add to cart,Default Title," Gateron Reds are excellent linear switches. They feature all of the community acclaimed properties of Gateron Yellows with a slightly lighter spring weight. A little lube, and some films will make these perfect for any build.  Switches are sold in packs of 10.  Quantity 1 = 10 switches.  Specifications:  Linear
4.0mm travel
45g actuation / 55g bottom out 
Black bottom / Milky top 
5 pin

UNLUBED from factory "
31,Dangkeebs,https://dangkeebs.com/collections/switches/products/durock-lupine,Durock Lupine,"Durock Lupines are a new linear mold from Durock. They feature a box style stem, kailh-style latches, and gold plated dual stage spring.    Switches are sold in packs of 10. Quantity 1 = 10 switches.  Specifications: Linear 4.0mm travel Stem: POM Top Housing: Polycarbonate Bottom Housing: Nylon Spring: Gold plated 62g ",http://cdn.shopify.com/s/files/1/0064/2560/8282/products/IMG_1276-2_Final_1200x1200.jpg?v=1643843386,$7.00,Add to cart,Default Title," Durock Lupines are a new linear mold from Durock. They feature a box style stem, kailh-style latches, and gold plated dual stage spring.    Switches are sold in packs of 10.  Quantity 1 = 10 switches.  Specifications:  Linear
4.0mm travel
Stem: POM

Top Housing: Polycarbonate

Bottom Housing: Nylon

Spring: Gold plated 62g (bottom out)

PCB mount (5 pin)

Factory lubed           "
32,Dangkeebs,https://dangkeebs.com/collections/switches/products/gateron-ks-9-pro-2-0-brown,Gateron KS-9 Pro 2.0 - Brown,Gateron KS-9 Pro 2.0 - Brown are the most recent update to Gateron's popular brown switches. They feature improved molds with better tolerances and smoothness. The top housing is now clear with a light guide dome to assist with RGB diffusion. The switches are lightly pre-lubed from factory for a solid experience withou,http://cdn.shopify.com/s/files/1/0064/2560/8282/products/IMG_3048Cover_1200x1200.jpg?v=1673500083,$2.30,Add to cart,Default Title," Gateron KS-9 Pro 2.0 - Brown are the most recent update to Gateron's popular brown switches. They feature improved molds with better tolerances and smoothness. The top housing is now clear with a light guide dome to assist with RGB diffusion. The switches are lightly pre-lubed from factory for a solid experience without modifications.    Switches are sold in packs of 10.  Quantity 1 = 10 switches.  Specifications:  Tactile
Spring: 50g bottom-out / 55g actuation, 20.5mm spring 

4.0mm travel / 2.0mm actuation
PCB mount (5-pin)


Lightly pre-lubed from factory
Manufactured by Gateron "
33,Dangkeebs,https://dangkeebs.com/collections/switches/products/blue-velvet-tactile,Blue Velvet PME - Tactile,Blue Velvet PME Tactiles are a moderate tactile switch inspired by blue velvet cakes and feature a proprietary plastic blend from Tecsee called PME. This material is used for both the top and bottom housing and provides for a slightly deeper sound signature than other traditional plastic blends. The switches also utili,http://cdn.shopify.com/s/files/1/0064/2560/8282/products/IMG_0697-3_1200x1200.jpg?v=1617155223,$4.70,Sold out,Default Title  - Sold out," Blue Velvet PME Tactiles are a moderate tactile switch inspired by blue velvet cakes and feature a proprietary plastic blend from Tecsee called PME. This material is used for both the top and bottom housing and provides for a slightly deeper sound signature than other traditional plastic blends. The switches also utilize a long pole stem for a more solid bottom out sound. Switches are sold in packs of 10.  Quantity 1 = 10 switches.  Specifications:  Tactile
Top Housing: PME
Bottom Housing: PME
Stem: POM
68g spring (Bottom out)
5 pin (PCB Mount) 
UNLUBED from factory
Manufactured by Tecsee exclusively for Dangkeebs
Collectible sticker included with all orders while supplies last    Disclaimer:Some switches may have PME flakes present. The manufacturer has confirmed this is a property of PME and assured it should not affect the function of the switch. Additionally, if desired, the flakes should be easy to remove with a pair of tweezers.   "
34,Dangkeebs,https://dangkeebs.com/collections/switches/products/ktt-grapefruit,KTT Grapefruit,"KTT Grapefruit is another one of KTT's famous budget linears. These switches feature a red housing, and white stem. Similar to their other offerings, these switches are sure to provide a buttery smooth typing experience at an affordable price.  Switches are sold in packs of 10. Quantity 1 = 10 switches.  Specifications",http://cdn.shopify.com/s/files/1/0064/2560/8282/products/IMG_9698-2_1200x1200.jpg?v=1625708400,$2.70,Sold out,Default Title  - Sold out," KTT Grapefruit is another one of KTT's famous budget linears. These switches feature a red housing, and white stem. Similar to their other offerings, these switches are sure to provide a buttery smooth typing experience at an affordable price.    Switches are sold in packs of 10.  Quantity 1 = 10 switches.  Specifications:  Linear


Top Housing: Polycarbonate
Bottom Housing: Nylon
Stem: POM
45g actuation
4.0mm travel
Red housing, white stem
5 Pin    Sound Tests:             "
35,Dangkeebs,https://dangkeebs.com/collections/switches/products/safety,Safety,"Safety switches offer stems utilizing Tecsee's proprietary UHMWPE blend. The updated blend takes advantage of UHMWPE's lower coefficient of friction, self-lubrication, and resistance to abrasion while maintaining sufficient rigidity to prevent warpage with use. The unique properties of this blend allows for a smooth ty",http://cdn.shopify.com/s/files/1/0064/2560/8282/products/IMG_1736_1200x1200.jpg?v=1653439367,$5.40,Add to cart,Default Title," Safety switches offer stems utilizing Tecsee's proprietary UHMWPE blend. The updated blend takes advantage of UHMWPE's lower coefficient of friction, self-lubrication, and resistance to abrasion while maintaining sufficient rigidity to prevent warpage with use. The unique properties of this blend allows for a smooth typing experience, with a softened top and bottom out sound. These switches are a safe choice for anyone seeking a new linear to explore! Switches are sold in packs of 10.  Quantity 1 = 10 switches.  Specifications:  Linear
Top Housing: PC
Bottom Housing: Nylon
Stem: UHMWPE blend
Dual stage spring
3.7mm travel
52g actuation / 65g bottom out
5 pin (PCB Mount)
Designed by goju.works
Manufactured by Tecsee    Sound Test:   "
36,Dangkeebs,https://dangkeebs.com/collections/switches/products/blush-linear,Blush Linear,"From the designer:  Background:Sick of thin, cheap sounding and feeling switches, I wanted to provide something different to a lot of the newer linears on the market, specifically those manufactured by Durock/JWK. With this in mind, I had two primary goals with this switch - to provide full and even housing collisions ",http://cdn.shopify.com/s/files/1/0064/2560/8282/products/IMG_2233_1200x1200.jpg?v=1662428673,$6.00,Sold out,Default Title  - Sold out," From the designer:  Background:Sick of thin, cheap sounding and feeling switches, I wanted to provide something different to a lot of the newer linears on the market, specifically those manufactured by Durock/JWK. With this in mind, I had two primary goals with this switch - to provide full and even housing collisions while maintaining that level of smoothness that enthusiasts have come to expect in recent years. After multiple rounds of prototyping, the Blush linear switch is ready to be run in its final form.For the top housing, while prototypes were made with both polycarbonate (PC) and nylon plastic, polycarbonate was chosen over nylon to provide a better overall typing feel. Nylon leads to the switch feeling ‘flat’ and sounding dull and introduces slightly more scratch to the keystroke - similar to that of stock MX Blacks. Polycarbonate was determined to be the better choice because of the higher level of smoothness it provides, as well as the poppier sound signature.Dual-stage springs are generally longer than normal springs, which tend to be around 15mm in length. The springs used in the Blush linear switch are 20mm in length, which is significantly longer than standard 15mm springs. Because of the extra length, the spring is pre-compressed in the switch, making it heavier at the start of the keystroke, which also leads to a snappier return, providing more feedback when typing. Not only does this deliver a more satisfying typing experience, but it also helps towards combating the slight thinness in feel that polycarbonate top housings can introduce - by topping out with greater force.The stem is made of POM and has a pole that’s longer than normal linear switches. The extra length improves the sound of the switch and causes a sharper, hard-hitting bottom out. Just like the dual-stage spring, the longer stem also helps to increase typing feedback and provides a more satisfying and ‘full’ feeling.Nylon is a great all-rounder material for bottom housings, which is why it’s seen in many switches. It has high wear resistance and is relatively hard, which is necessary to keep the switch working well even when abused during long gaming sessions.ManufacturerThe switch is manufactured by Aflion, as denoted by the branding on the top housing. While being a relatively new manufacturer, the quality of their switches is exceptional. Over the last few months, samples from various manufacturers have been tested to find the one most suited to provide the level of quality I was seeking. After seeing what Aflion had to offer, I was immediately very impressed and chose to work with them closely to bring my vision into a product that I was happy with. Aflion’s switches tend to have thicker housings, similar to those of Tecsee, while coming at a cheaper price point. The thicker housings provide a more solid and premium typing feel, in line with the design goals of the switch.Switches are sold in packs of 10.Quantity 1 = 10 switches. Specifications:  Linear
Top Housing: Polycarbonate
Bottom Housing: Nylon
Stem: POM long stem
58g bottom-out force
Dual-stage stainless steel spring
3.3mm travel
5 Pin (PCB mount)

Unlubed from factory
Manufactured by Aflion
Designed by ^prince    Sound Test:        International Vendors:  NA - You're here!


CA - AlphaKeys


EU - MyKeyboard


UK - proto[Typist]


SK - Swagkeys


VN - UniqMeck


AUS - All Caps


CN/ROW - TBD         "
37,Dangkeebs,https://dangkeebs.com/collections/switches/products/glorious-panda,Glorious Panda,"A switch like no other. The Glorious Panda is no ordinary mechanical keyboard switch. Created from the original INVYR Panda housing molds with improved internals and upgraded materials, the GP unlocks a transcendent tactile typing experience unlike anything your fingers have ever enjoyed.Engineered with the most premiu",http://cdn.shopify.com/s/files/1/0064/2560/8282/products/IMG_2205_1200x1200.jpg?v=1656294807,$25.00,Add to cart,Default Title," A switch like no other. The Glorious Panda is no ordinary mechanical keyboard switch. Created from the original INVYR Panda housing molds with improved internals and upgraded materials, the GP unlocks a transcendent tactile typing experience unlike anything your fingers have ever enjoyed.Engineered with the most premium materials sourced from around the world, this switch features buttery-smooth operation, perfectly tactile response, and a sweet-sounding “thock” like a song from the heavens.The feeling of Glorious Pandas could be described as a very snappy and responsive tactile switch. They feature a strong 'bump' at the start of the downstroke with a quick snap back to position in the upstroke. You'll notice less pre-travel, smoother operation, and a quicker snap back than its ""holy"" cousin.Once you try it, your fingers won't be able to get enough.    Switches are sold in packs of 36.  Quantity 1 = 36 switches.Specifications:  Tactile
Top Housing: Polycarbonate
Bottom Housing: Nylon PA66
Stem: POM
Nickel plated spring
67g bottom-out 

3 pin (Plate Mount)

UNLUBED from factory
Collectible sticker included "
38,Dangkeebs,https://dangkeebs.com/collections/switches/products/jwick-red,Jwick Red,"Jwick Reds are part of JWK's budget line of switches. These switches offer JWK quality at an affordable price and feature the classic combination of polycarbonate top housing, PA66 bottom housing, and POM stem. They're the middle ground between Jwick Ice Whites, and Jwick Yellows in terms of spring weight. They're also",http://cdn.shopify.com/s/files/1/0064/2560/8282/products/IMG_1963_1200x1200.jpg?v=1655071546,$2.30,Add to cart,Default Title," Jwick Reds are part of JWK's budget line of switches. These switches offer JWK quality at an affordable price and feature the classic combination of polycarbonate top housing, PA66 bottom housing, and POM stem. They're the middle ground between Jwick Ice Whites, and Jwick Yellows in terms of spring weight. They're also lightly pre-lubed and ready to go!    Switches are sold in packs of 10.  Quantity 1 = 10 switches.  Specifications:  Linear
Stem: POM 

Top Housing: Polycarbonate

Bottom Housing: PA66

Spring: 62g bottom out

PCB mount (5 pin)

Lightly pre-lubed     "
39,Dangkeebs,https://dangkeebs.com/collections/switches/products/lila-switch,Lila Switch,Switches are sold in packs of 10.Quantity 1 = 10 switches.Specifications: Linear Top Housing: Nylon Bottom Housing: Nylon Blend Stem: LY Blend  67g bottom-out force  Extended spring 3.7mm travel / 2.0m actuation 5 Pin (PCB mount) UN-lubed from factory Manufactured by JWK Designed by Aregs Keyboard    Sound test:    Int,http://cdn.shopify.com/s/files/1/0064/2560/8282/products/LilaCover_5ffa197f-2f52-4b34-91f2-931dfb234de1_1200x1200.jpg?v=1672611305,$7.30,Add to cart,Default Title," Switches are sold in packs of 10.Quantity 1 = 10 switches.Specifications:  Linear
Top Housing: Nylon
Bottom Housing: Nylon Blend
Stem: LY Blend 
67g bottom-out force 
Extended spring

3.7mm travel / 2.0m actuation
5 Pin (PCB mount)

UN-lubed from factory
Manufactured by JWK
Designed by Aregs Keyboard    Sound test:      International Vendors:  NA - You're here!


CA - Mech.Land


EU - Keygem


UK - MechBoards


SEA - ilumkb


AUS - KeebzNCables   "
40,Dangkeebs,https://dangkeebs.com/collections/switches/products/novelkeys-x-kailh-box-jade,Novelkeys x Kailh Box Jade,Switches are sold in packs of 10. Quantity 1 = 10 switches.  Specifications: Clicky 3.6mm travel 50g actuation / 60g bottom out 3 pin  UNLUBED from factory,http://cdn.shopify.com/s/files/1/0064/2560/8282/products/IMG_8888_1200x1200.jpg?v=1605052390,$3.50,Add to cart,Default Title," Switches are sold in packs of 10.  Quantity 1 = 10 switches.  Specifications:  Clicky

3.6mm travel

50g actuation / 60g bottom out
3 pin 

UNLUBED from factory "
41,Dangkeebs,https://dangkeebs.com/collections/switches/products/gateron-silver-blizzard,Gateron Silver Blizzard,"Gateron Silver Blizzards feature a long pole stem, minimal pre-travel, and gold plated springs. These switches are great for those who enjoy a more solid bottom out sound. Quantity of 1 = 10 switches. Specifications: Tactile Top Housing: Polycarbonate Bottom Housing: PA66 Stem: POM Gold plated spring 60g actuation 3.4m",http://cdn.shopify.com/s/files/1/0064/2560/8282/products/IMG_1016-2_1200x1200.jpg?v=1622348518,$5.50,Sold out,Default Title  - Sold out," Gateron Silver Blizzards feature a long pole stem, minimal pre-travel, and gold plated springs. These switches are great for those who enjoy a more solid bottom out sound. Quantity of 1 = 10 switches.  Specifications:  Tactile


Top Housing: Polycarbonate
Bottom Housing: PA66
Stem: POM
Gold plated spring
60g actuation
3.4mm travel
5 Pin    Sound Test:       "
42,Dangkeebs,https://dangkeebs.com/collections/switches/products/wuque-studio-aurora-blue,Wuque Studio Aurora - Blue,"Wuque Studio Aurora Switches were originally made to complement the Ikki68 Aurora R2. The Fog/Pink/Blue variants feature the classic combination of polycarbonate top housing, nylon bottom housing, and POM stem. The Clear variant features the same top housing and stem, but an UHMWPE bottom housing.    Switches are sold ",http://cdn.shopify.com/s/files/1/0064/2560/8282/products/AuroraBlueSwitchCover_1200x1200.jpg?v=1666165393,$5.00,Add to cart,Default Title," Wuque Studio Aurora Switches were originally made to complement the Ikki68 Aurora R2. The Fog/Pink/Blue variants feature the classic combination of polycarbonate top housing, nylon bottom housing, and POM stem. The Clear variant features the same top housing and stem, but an UHMWPE bottom housing.    Switches are sold in packs of 10.  Quantity 1 = 10 switches.Specifications:  Linear
Top Housing: Polycarbonate
Bottom Housing: Nylon
Stem: POM
Actuation: 1.90 ± 0.5mm
Total Travel: 3.8mm
Actuation Force: 53 ± 5g

Bottom-out Force: 63.5g
5 pin (PCB Mount)

UNLUBED from factory    Sound Tests:   "
43,Dangkeebs,https://dangkeebs.com/collections/switches/products/gateron-cap-brown,Gateron Cap - Brown,Switches are sold in packs of 10. Quantity 1 = 10 switches.  Specifications: Tactile 2.0 mm actuation / 4.0mm travel 55g actuation Gold plated spring 5 pin  ﻿Lightly Pre-lubed,http://cdn.shopify.com/s/files/1/0064/2560/8282/products/IMG_0715-6_1200x1200.jpg?v=1623030510,$5.00,Add to cart,Default Title," Switches are sold in packs of 10.  Quantity 1 = 10 switches.  Specifications:  Tactile

2.0 mm actuation / 4.0mm travel
55g actuation
Gold plated spring
5 pin 
﻿Lightly Pre-lubed "
44,Dangkeebs,https://dangkeebs.com/collections/switches/products/blue-sky-tactile,Blue Sky - Tactile,"Blue Sky Switches feature a HPE housing, and POM stem. HPE is an updated UHMWPE blend designed to reduce the malleability of pure UHMWPE. This ensures the switches can withstand the wears of normal use while retaining other benefits of UHMWPE such as lower coefficient of friction (when compared to POM), self lubricatio",http://cdn.shopify.com/s/files/1/0064/2560/8282/products/BlueSkyTactile-2_1200x1200.jpg?v=1666163149,$6.80,Add to cart,Default Title," Blue Sky Switches feature a HPE housing, and POM stem. HPE is an updated UHMWPE blend designed to reduce the malleability of pure UHMWPE. This ensures the switches can withstand the wears of normal use while retaining other benefits of UHMWPE such as lower coefficient of friction (when compared to POM), self lubrication, and resistance to abrasion.    Switches are sold in packs of 10.  Quantity 1 = 10 switches.Specifications:  Tactile
Top Housing: HPE
Bottom Housing: HPE
Stem: POM
Gold plated dual-stage spring
3.8mm travel
63.5g bottom out
5 pin (PCB Mount)

UNLUBED from factory
Manufactured by Tecsee "
45,Dangkeebs,https://dangkeebs.com/collections/switches/products/gateron-milky-blue,Gateron Milky Blue,Gateron Milky Blues incorporate a click jacket for an audible click when you actuate the switch. They also feature all of the community acclaimed properties of Gateron's milky housing. Switches are sold in packs of 10. Quantity 1 = 10 switches.  Specifications: Clicky Top Housing: Polycarbonate / Nylon Blend Bottom Hou,http://cdn.shopify.com/s/files/1/0064/2560/8282/products/IMG_8069-2_1200x1200.jpg?v=1602992243,$2.40,Sold out,Default Title  - Sold out," Gateron Milky Blues incorporate a click jacket for an audible click when you actuate the switch. They also feature all of the community acclaimed properties of Gateron's milky housing.  Switches are sold in packs of 10.  Quantity 1 = 10 switches.  Specifications:  Clicky

Top Housing: Polycarbonate / Nylon Blend
Bottom Housing: Nylon Blend
Stem: POM
4.0mm travel
60g actuation
5 pin

UNLUBED from factory "
46,Dangkeebs,https://dangkeebs.com/collections/switches/products/strawberry-jelly-v3,Strawberry Jelly V3,Strawberry Jelly V3's are inspired by pink strawberry-flavored jelly. This version aims to improve on the top out sound of the V2. To do this both the top and bottom housing are now composed of nylon rather than the combination of polycarbonate and nylon in the previous version. The spring was also lengthened from 20mm,http://cdn.shopify.com/s/files/1/0064/2560/8282/products/IMG_2243-3_1200x1200.jpg?v=1661721632,$3.80,Sold out,Default Title  - Sold out," Strawberry Jelly V3's are inspired by pink strawberry-flavored jelly. This version aims to improve on the top out sound of the V2. To do this both the top and bottom housing are now composed of nylon rather than the combination of polycarbonate and nylon in the previous version. The spring was also lengthened from 20mm to 22mm. Additionally, this version has been switched to 5-pin to improve stability. It's also now lightly pre-lubed from the factory to ensure smooth operation without any modifications. The other aspects remain the same - these switches still feature a long pole stem and are extremely satisfying to type on with their snappy response and solid bottom/top out sounds. Switches are sold in packs of 10.  Quantity 1 = 10 switches.  Specifications:  Linear 
Stem: Polyoxymethylene (POM) 
Top Housing: Nylon

Bottom Housing: Nylon

Spring: 47g (bottom out) extended spring 

3.8mm travel / 1.9mm actuation
5-Pin (PCB Mount)

Lightly pre-lubed 
Manufactured by Huano "
47,Dangkeebs,https://dangkeebs.com/collections/switches/products/durock-koala,Durock Koala,Switches are sold in packs of 10. Quantity 1 = 10 switches.  Specifications: Tactile 4.0mm travel Stem: POM  Top Housing: Polycarbonate Bottom Housing: Nylon Spring: Gold plated 67g (bottom out) PCB mount (5 pin) Lightly pre-lubed,http://cdn.shopify.com/s/files/1/0064/2560/8282/products/IMG_0418-2_1200x1200.jpg?v=1614999860,$5.50,Add to cart,Default Title," Switches are sold in packs of 10.  Quantity 1 = 10 switches.  Specifications:  Tactile
4.0mm travel
Stem: POM 

Top Housing: Polycarbonate

Bottom Housing: Nylon

Spring: Gold plated 67g (bottom out)

PCB mount (5 pin)

Lightly pre-lubed     "
48,Dangkeebs,https://dangkeebs.com/collections/switches/products/durock-daybreak,Durock Daybreak,Switches are sold in packs of 10. Quantity 1 = 10 switches.  Specifications: Silent Linear 4.0mm travel Stem: POM  Top Housing: Polycarbonate Bottom Housing: Nylon Spring: Gold plated 67g (bottom out) PCB mount (5 pin) Lightly pre-lubed,http://cdn.shopify.com/s/files/1/0064/2560/8282/products/IMG_0319_1200x1200.jpg?v=1614999523,$8.00,Add to cart,Default Title," Switches are sold in packs of 10.  Quantity 1 = 10 switches.  Specifications:  Silent Linear

4.0mm travel
Stem: POM 

Top Housing: Polycarbonate

Bottom Housing: Nylon

Spring: Gold plated 67g (bottom out)

PCB mount (5 pin)

Lightly pre-lubed     "
49,Dangkeebs,https://dangkeebs.com/collections/switches/products/gateron-cj,Gateron CJ,"Gateron CJ's are smooth linears inspired by French hydrangea flowers. These beautiful deep indigo switches feature a top housing composed of the same material as Gateron's acclaimed INK series, a POM stem, and a POM bottom housing.    Switches are sold in packs of 10. Quantity of 1 = 10 switches.Specifications: Linear ",http://cdn.shopify.com/s/files/1/0064/2560/8282/products/IMG_0077_1200x1200.jpg?v=1632696508,$6.10,Add to cart,Default Title," Gateron CJ's are smooth linears inspired by French hydrangea flowers. These beautiful deep indigo switches feature a top housing composed of the same material as Gateron's acclaimed INK series, a POM stem, and a POM bottom housing.    Switches are sold in packs of 10.  Quantity of 1 = 10 switches.Specifications:  Linear

Top Housing: INK
Bottom Housing: POM
Stem: POM
50g actuation
4.0mm travel
5 Pin
﻿UNLUBED    Type Test: "
50,Dangkeebs,https://dangkeebs.com/collections/switches/products/builtbynim-bbn-tactile-switch,BuiltByNim (BBN) Tactile Switch,BuiltByNim Tactile Switches are specifically designed and manufactured to incorporate a unique sound profile and feel.   Switches are sold in packs of 10. Quantity 1 = 10 switches.  Specifications: Tactile Stem: Polyoxymethylene (POM) lengthened stem Top Housing: Custom nylon blend BBN top housing Bottom Housing: Polyc,http://cdn.shopify.com/s/files/1/0064/2560/8282/products/IMG_2564_1200x1200.jpg?v=1663388135,$7.50,Add to cart,Default Title," BuiltByNim Tactile Switches are specifically designed and manufactured to incorporate a unique sound profile and feel.  Switches are sold in packs of 10.  Quantity 1 = 10 switches.  Specifications:  Tactile
Stem: Polyoxymethylene (POM) lengthened stem
Top Housing: Custom nylon blend BBN top housing

Bottom Housing: Polycarb clear bottom housing

Spring: 63.5g dual stage gold plated spring

PCB mount (5 pin)

UNLUBED from factory
Designed by Builtbynim
Manufactured by Tecsee    International Vendors:  US: You're here!

CA: ShockPort


EU: CandyKeys

UK: Proto[Typist]

AU: allcaps.store


Asia: KBDFANS, QTUO Studio


JP: Base.Keys


PH: Zion Studios     "
51,Dangkeebs,https://dangkeebs.com/collections/switches/products/builtbynim-bbn-linear-switch,BuiltByNim (BBN) Linear Switch,BuiltByNim Linear Switches are specifically designed and manufactured to incorporate a unique sound profile and feel.   Switches are sold in packs of 10. Quantity 1 = 10 switches.  Specifications: Linear  Stem: Polyoxymethylene (POM) lengthened stem Top Housing: Custom nylon blend BBN top housing Bottom Housing: Polyca,http://cdn.shopify.com/s/files/1/0064/2560/8282/products/IMG_1491_1200x1200.jpg?v=1646589308,$7.50,Add to cart,Default Title," BuiltByNim Linear Switches are specifically designed and manufactured to incorporate a unique sound profile and feel.  Switches are sold in packs of 10.  Quantity 1 = 10 switches.  Specifications:  Linear 
Stem: Polyoxymethylene (POM) lengthened stem
Top Housing: Custom nylon blend BBN top housing

Bottom Housing: Polycarb clear bottom housing

Spring: 63.5g dual stage gold plated spring

PCB mount (5 pin)

UNLUBED from factory
Designed by Builtbynim
Manufactured by Tecsee    International Vendors:  US: You're here!

CA: ShockPort


EU: NoEsc


AU: allcaps.store


SEA: QwertyQop


PH: Himo-mk     "
52,Dangkeebs,https://dangkeebs.com/collections/switches/products/gateron-red-ink-v2,Gateron Red Ink V2,"Gateron Red Ink V2's are from Gateron's premium line of switches. They feature a unique housing material and coated spring.  These switches are highly regarded within the community, and arguably one of the smoothest linears.    Switches are sold in packs of 10. Quantity 1 = 10 switches.  Specifications: Linear Top Hous",http://cdn.shopify.com/s/files/1/0064/2560/8282/products/IMG_8253-2_1200x1200.jpg?v=1602996177,$7.50,Sold out,Default Title  - Sold out," Gateron Red Ink V2's are from Gateron's premium line of switches. They feature a unique housing material and coated spring.  These switches are highly regarded within the community, and arguably one of the smoothest linears.    Switches are sold in packs of 10.  Quantity 1 = 10 switches.  Specifications:  Linear
Top Housing: INK
Bottom Housing: INK
Stem: POM
4.0mm travel
45g actuation / 60g bottom out
Transparent housing
5 pin

UNLUBED from factory "
53,Dangkeebs,https://dangkeebs.com/collections/switches/products/viola-tricolor,Viola Tricolor,"Inspired by flowers, Viola Tricolors from Moyu Studio are an absolute beauty!Manufactured by Haimu, the Viola Tricolor Tactile has a lilac bottom with transparent PC top housing to better support RGB. 63.5g double-staged gold plated springs give the switch a very snappy, but light and comfortable typing experience.    ",http://cdn.shopify.com/s/files/1/0064/2560/8282/products/ViolaCover_1200x1200.jpg?v=1672613276,$6.60,Add to cart,Default Title," Inspired by flowers, Viola Tricolors from Moyu Studio are an absolute beauty!Manufactured by Haimu, the Viola Tricolor Tactile has a lilac bottom with transparent PC top housing to better support RGB. 63.5g double-staged gold plated springs give the switch a very snappy, but light and comfortable typing experience.    Switches are sold in packs of 10.  Quantity 1 = 10 switches.    Specifications:  Tactile
Top Housing: Polycarbonate
Bottom Housing: Nylon
Stem: POM 
Gold plated dual-stage spring
63.5g bottom out
5 pin (PCB Mount)

UNLUBED from factory
Manufactured by Haimu "
54,Dangkeebs,https://dangkeebs.com/collections/switches/products/sp-star-magic-girl-classic,SP-Star - Magic Girl Classic,"SP-Star Magic Girl Classic are tactile switches designed by Mintlodica to match the Magic Girl series. They feature a tactile event that is moderate, round, and snappy.Switches are sold in packs of 25. Quantity 1 = 25 switches.  Specifications: Tactile Top Housing: Nylon Bottom Housing: Nylon Stem: POM  67g Gold plated",http://cdn.shopify.com/s/files/1/0064/2560/8282/products/IMG_0277_1200x1200.jpg?v=1634438034,$16.25,Sold out,Default Title  - Sold out," SP-Star Magic Girl Classic are tactile switches designed by Mintlodica to match the Magic Girl series. They feature a tactile event that is moderate, round, and snappy.Switches are sold in packs of 25.  Quantity 1 = 25 switches.  Specifications:  Tactile
Top Housing: Nylon
Bottom Housing: Nylon
Stem: POM 
67g Gold plated spring (Bottom out)
5 pin (PCB Mount) 
Lightly pre-lubed from factory
Designed by Mintlodica
Manufactured by SP-Star    Interested in other Mintlodica products?Check them out here!   "
55,Dangkeebs,https://dangkeebs.com/collections/switches/products/kbdfans-x-mito-x-gateron-laser-70g,KBDFans x MITO x Gateron Laser – 70g,Switches are sold in packs of 10. Quantity 1 = 10 switches.  Specifications: Linear 4.0mm travel 70g bottom-out 5 pin ,http://cdn.shopify.com/s/files/1/0064/2560/8282/products/IMG_0972_1200x1200.jpg?v=1621475622,$6.50,Add to cart,Default Title," Switches are sold in packs of 10.  Quantity 1 = 10 switches.  Specifications:  Linear
4.0mm travel
70g bottom-out
5 pin "
56,Dangkeebs,https://dangkeebs.com/collections/switches/products/kbdfans-x-mito-x-gateron-laser-60g,KBDFans x MITO x Gateron Laser – 60g,Switches are sold in packs of 10. Quantity 1 = 10 switches.  Specifications: Linear 4.0mm travel 60g bottom-out 5 pin ,http://cdn.shopify.com/s/files/1/0064/2560/8282/products/IMG_0954_1200x1200.jpg?v=1621475443,$6.50,Sold out,Default Title  - Sold out," Switches are sold in packs of 10.  Quantity 1 = 10 switches.  Specifications:  Linear
4.0mm travel
60g bottom-out
5 pin "
